70,186700,137400,76700,
70,194800,179900,107900,
70,177100,132600,64500,
70,188500,127400,67000,
70,189100,131900,73100,
70,184600,134400,74000,
70,176000,127400,68600,
70,178900,156400,72200,
70,182200,112100,61700,
70,205800,65300,24200,
70,184700,119500,75800,
70,182900,109600,60900,
70,171900,148200,65100,
70,190700,123700,67100,
70,179100,129800,79300,
70,178500,119000,67300,
70,174100,113600,64000,
70,180500,115900,67000,
70,183900,149600,95800,
70,183300,84800,20100,
70,192800,120000,65700,
70,192000,164100,77300,
70,192500,278700,311100,
70,148500,188700,118100,
70,2428700,141100,69000,
70,43800,71100,37700,
70,41700,58200,32500,
70,45100,61200,30700,
70,44200,65500,35100,
70,43200,50600,48400,
70,78600,64300,50500,
70,53100,96200,52600,
70,43300,55200,32000,
70,42300,49700,25600,
70,52200,55700,35500,
70,70100,56200,36500,
70,74100,89200,46700,
70,47700,58300,30800,
70,40800,48800,27300,
80,50800,51400,29800,
80,52000,55800,31900,
80,53000,62500,30000,
80,57400,55500,34500,
80,98600,116100,67200,
80,81700,100000,59900,
80,84100,78500,18900,
80,83800,111600,66700,
80,79200,101800,63300,
80,83600,213300,128500,
80,83600,115500,54600,
80,78300,77600,44700,
80,84900,120900,70900,
80,83200,118100,63900,
80,86800,124700,76300,
80,86100,113200,71200,
80,79900,110500,70700,
80,81400,87700,59000,
80,77400,87400,58500,
80,77100,110300,61100,
80,77600,48600,16600,
80,79700,105600,67500,
80,82900,97200,57700,
80,81400,96700,71700,
80,83700,96900,64700,
80,90500,126000,83500,
80,106000,100900,110100,
80,90700,109500,75300,
80,86400,97800,63900,
80,87800,91300,60900,
80,96100,86100,54900,
80,87300,93300,56000,
80,91500,88000,55400,
80,91200,147900,91100,
80,85500,101700,68700,
80,87200,91200,55600,
80,82600,91000,55400,
80,84400,105300,70400,
80,87500,85600,55300,
80,85600,93400,58800,
80,86700,158200,115300,
80,84300,165100,109400,
80,85200,101800,64100,
80,94700,108900,68700,
80,78300,109200,64800,
80,98400,103600,70100,
80,59700,283100,62600,
80,83300,131400,51800,
80,97700,96900,60500,
80,84900,110700,67000,
90,100800,108100,77200,
90,105200,119400,72600,
90,110000,114200,70500,
90,121100,205700,103000,
90,77600,70700,62600,
90,76300,65300,35700,
90,78500,61600,36000,
90,80200,60300,36900,
90,74000,73700,39400,
90,82700,65200,37800,
90,82500,151200,54800,
90,74600,60700,34300,
90,76100,68300,35900,
90,82300,63400,36500,
90,74500,63400,34400,
90,97100,162700,71200,
90,80000,75300,66200,
90,105900,117800,73900,
90,93300,215000,156000,
90,75600,86900,49500,
90,80700,117100,93400,
90,116800,141200,90200,
90,95400,105500,46400,
90,76200,83200,85200,
90,110100,175400,128900,
90,96800,106700,64100,
90,90200,99300,61700,
90,96100,79800,41700,
90,77600,112800,120500,
90,97500,97900,66300,
90,93400,113600,74300,
90,68300,60000,34900,
90,87300,157000,114000,
90,104000,180100,80400,
90,96000,108800,72800,
90,88900,54400,25700,
90,76400,149800,72700,
90,114100,107200,68300,
90,97700,105900,69400,
90,82600,67000,39100,
90,81100,84600,69500,
90,109300,107000,68700,
90,101700,108400,67000,
90,94700,100600,56500,
90,78400,72300,44800,
90,74600,69500,36900,
90,107600,33000,10300,
90,135500,84700,50400,
90,123600,78100,48300,
90,126000,80100,52000,
100,177800,95800,63800,
100,163400,108800,69000,
100,180700,95700,68400,
100,148300,92800,57700,
100,156000,114100,80900,
100,151400,165100,154300,
100,148300,97300,60500,
100,150000,119100,99800,
100,156200,136300,79200,
100,188900,104800,72000,
100,154900,89300,39300,
100,152300,130800,52700,
100,150000,70200,38700,
100,150500,70000,37300,
100,148200,69200,40100,
100,205000,83100,38800,
100,148500,219900,63000,
100,147200,90600,38000,
100,146900,109700,42800,
100,148000,143100,51100,
100,156900,91800,42500,
100,148300,88400,10100,
100,151200,143300,68000,
100,144500,116800,51500,
100,144900,86000,43700,
100,168500,96900,55500,
100,150400,125500,37200,
100,144400,97000,43300,
100,150500,90200,74600,
100,155000,121800,65000,
100,141600,135000,95100,
100,154200,185000,112400,
100,142500,100300,53200,
100,176400,101600,47000,
100,175500,87500,37700,
100,2090300,170700,53700,
100,111200,95400,24400,
100,81600,66200,18500,
100,85400,103500,37600,
100,116800,135900,53400,
100,118800,185500,40300,
100,81700,67900,27500,
100,111300,108200,33800,
100,115200,113800,33200,
100,122700,136200,21600,
100,95700,117200,37200,
100,114700,82400,19900,
100,107500,158700,34000,
100,77400,73500,18900,
100,84800,75900,22100,
110,91900,77000,24300,
110,92900,128100,56900,
110,126600,136300,28300,
110,107300,144600,27400,
110,101600,85500,23700,
110,137100,212900,34200,
110,105100,84400,22800,
110,102700,83200,20700,
110,120200,183000,38100,
110,99200,145300,24000,
110,138400,127100,53700,
110,145400,161100,46500,
110,147200,140300,36000,
110,147500,132100,51800,
110,164900,208300,831400,
110,141200,241800,133800,
110,151100,186100,100000,
110,155100,189500,95300,
110,149600,196200,93700,
110,169600,196600,66800,
110,91400,101500,47000,
110,93800,99000,45100,
110,114900,115300,49400,
110,142400,114700,34800,
110,134700,174200,101300,
110,140700,112500,49200,
110,145000,207400,89100,
110,98100,103400,50700,
110,92200,100100,92600,
110,138600,103000,18600,
110,142100,115900,49800,
110,92100,96400,44800,
110,111600,165500,90500,
110,149100,182800,117000,
110,155400,184500,106900,
110,167300,183400,94300,
110,131800,167300,90900,
110,147900,297900,99600,
110,155400,252100,94000,
110,152100,248200,94100,
110,149600,206600,108800,
110,168100,279400,153100,
110,166900,296000,166400,
110,153100,219300,125700,
110,147200,167000,86200,
110,134500,169500,81700,
110,151100,186100,94500,
110,145800,180600,100200,
110,158600,177500,90000,
110,140000,205500,101200,
120,171800,162300,90000,
120,105100,114000,61000,
120,108000,109700,54200,
120,119700,127400,64100,
120,132600,112600,51700,
120,124300,114800,56600,
120,115200,70500,14900,
120,154400,113600,51800,
120,135800,232500,89000,
120,118600,116900,50400,
120,120400,115100,56700,
120,121800,114600,53300,
120,125800,112500,52800,
120,117900,116500,52500,
120,121700,159300,86600,
120,113000,108300,53300,
120,115800,65800,10100,
120,111400,117200,51500,
120,117100,116200,53900,
120,121600,59500,7300,
120,116900,122600,57200,
120,117000,116500,52800,
120,122700,198300,62600,
120,121200,229600,128100,
120,119600,117200,52900,
120,129100,152900,164000,
120,158400,206600,70500,
120,119400,74900,45800,
120,131400,122900,58900,
120,118500,119900,57900,
120,115900,123500,57000,
120,114800,148200,55700,
120,112700,142400,73000,
120,116000,115000,56100,
120,115200,119100,59500,
120,113400,119500,93800,
120,202400,159800,94600,
120,199600,136200,77400,
120,199500,102200,37400,
120,197400,135800,78200,
120,191500,198400,142700,
120,197500,74200,28400,
120,201700,151000,90500,
120,235800,168500,90400,
120,198100,136800,81000,
120,293300,178700,85400,
120,205700,136900,88000,
120,214000,158800,95800,
120,213600,208000,160300,
120,238100,141000,159300,
130,229600,147500,91200,
130,261200,185300,128000,
130,327900,225700,167500,
130,236900,271800,140800,
130,239200,232300,172100,
130,233700,119500,21800,
130,231500,153700,90700,
130,236600,150300,90600,
130,286500,182200,108300,
130,242500,147300,89200,
130,230400,151900,90800,
130,227600,189900,106100,
130,229600,150200,91900,
130,227900,75000,25800,
130,240200,153600,90000,
130,231500,151700,93200,
130,240200,208500,145900,
130,322500,278800,123700,
130,243200,175500,108100,
130,232400,150400,92200,
130,232300,163200,93500,
130,237800,163000,103800,
130,231400,155200,104000,
130,292900,280400,181000,
130,365800,290300,172700,
130,372500,355300,300100,
130,415000,269800,163400,
130,292400,164700,106900,
130,267100,250900,176700,
130,266500,295000,174000,
130,287700,266100,261500,
130,265900,171900,112800,
130,298200,161700,148700,
130,326500,128300,40500,
130,3691500,238300,94000,
130,315300,734300,113000,
130,344100,1957300,102700,
130,836400,261100,107800,
130,328200,199500,92400,
130,305300,150500,111500,
130,274800,135600,83800,
130,292700,194800,105200,
130,323100,227700,102200,
130,335200,262700,160000,
130,317900,125800,30100,
130,262000,194600,105300,
130,236300,119600,61900,
130,242000,135300,64600,
130,356900,134800,65600,
130,228200,123100,76400,
140,290700,183200,98300,
140,269900,77800,19700,
140,269300,81600,28900,
140,328900,151600,95800,
140,265300,241500,76400,
140,287900,375100,150000,
140,374800,282200,129800,
140,288300,164700,134100,
140,343100,187200,74500,
140,271500,216600,21700,
140,824400,323000,184200,
140,278000,248300,89000,
140,272700,131600,67100,
140,262400,146300,70000,
140,251600,122300,66700,
140,249000,121800,64600,
140,249500,145800,79900,
140,253500,131700,68800,
140,250400,68200,24400,
140,249000,132700,94400,
140,2147000,146700,52500,
140,163700,114500,40200,
140,195400,195800,83800,
140,165500,120300,44300,
140,159900,144200,59800,
140,213900,156000,50900,
140,207400,222300,97700,
140,220500,179000,122000,
140,198100,136700,53000,
140,174400,100100,57900,
140,153800,128500,40400,
140,240000,111600,22400,
140,237400,164600,59100,
140,237200,166400,64500,
140,232300,110100,25800,
140,237700,162900,63300,
140,239100,150200,60000,
140,238300,197600,66900,
140,218100,155100,92900,
140,281800,182400,63100,
140,215000,123700,45300,
140,169300,122200,46900,
140,160500,106900,36700,
140,144100,91400,36800,
140,151600,120400,55300,
140,139500,83400,23200,
140,144100,107800,41900,
140,138800,96200,34100,
140,190100,128300,39300,
140,142200,95500,31500,
150,200900,187200,45700,
150,168400,164300,37900,
150,186700,119300,41600,
150,164900,108000,39000,
150,163600,112500,35300,
150,187000,97600,35500,
150,164100,97100,34300,
150,162600,104200,43100,
150,165500,128100,50900,
150,162000,93900,36500,
150,165900,100600,39600,
150,233400,191800,65600,
150,254100,121600,25600,
150,202500,208900,65200,
150,260600,140900,55700,
150,169500,106500,36900,
150,161800,106100,39100,
150,170000,117700,45200,
150,166200,75000,15700,
150,165200,105100,35900,
150,161700,106700,40500,
150,159400,74800,18400,
150,162600,110100,38600,
150,182100,246400,55600,
150,174100,102900,34500,
150,165300,105500,48400,
150,159400,117300,39800,
150,170700,109600,41800,
150,162800,99000,33500,
150,162500,94700,32700,
150,163000,101800,40100,
150,173200,102500,34700,
150,179400,105200,33900,
150,172200,79300,17700,
150,293600,273400,82900,
150,297500,293400,96200,
150,280500,158500,52700,
150,261000,173900,57000,
150,258700,201900,67600,
150,257200,186200,51800,
150,253000,172300,54700,
150,257600,217400,77900,
150,339700,189500,57800,
150,229200,171100,56900,
150,234300,168700,53600,
150,244700,164500,53800,
150,252500,157800,55800,
150,244800,174400,51400,
150,282800,174400,56800,
150,271600,196700,59500,
160,321200,232600,61000,
160,326600,211800,72300,
160,287100,149600,35900,
160,291800,243500,70000,
160,188800,126100,39900,
160,197600,145800,66400,
160,272500,176100,56600,
160,294200,184500,64300,
160,319100,336800,150600,
160,328000,288700,61900,
160,283100,167700,67900,
160,301400,239400,90000,
160,364400,243700,62700,
160,390600,182100,53900,
160,283400,161800,65000,
160,298900,210200,69400,
160,298100,198700,56200,
160,313500,200500,68300,
160,302300,182300,57200,
160,289900,243300,98200,
160,314500,181300,55600,
160,285600,251500,81800,
160,301800,226700,90300,
160,347800,237200,66000,
160,365500,237500,91200,
160,304600,245300,103700,
160,300300,216800,61800,
160,305000,258600,107800,
160,307100,330600,144500,
160,295500,205600,67400,
160,308300,189700,61400,
160,299600,206100,73200,
160,306500,129200,29000,
160,311600,300400,126600,
160,294700,181700,56000,
160,2927200,236400,72300,
160,292000,173400,66600,
160,293300,183400,64500,
160,280600,210400,76200,
160,304600,172600,71600,
160,285100,217600,77200,
160,302600,133600,27700,
160,306900,178800,59800,
160,294100,170700,58400,
160,333100,205400,63800,
160,273300,235000,56800,
160,333600,208600,66800,
160,331500,229000,94400,
160,320200,189500,55800,
160,248200,127900,40500,
170,218300,210200,123900,
170,249600,175500,61000,
170,213500,131600,39100,
170,231300,199200,79000,
170,347600,221000,72600,
170,356500,374600,80800,
170,341100,308500,78200,
170,347600,252100,77500,
170,353800,277400,42300,
170,324300,214900,56000,
170,324500,203900,56600,
170,338600,223200,59700,
170,312900,215400,60900,
170,317300,250000,69000,
170,309900,253600,69100,
170,300100,183100,70800,
170,329200,123600,38900,
170,324300,189000,82400,
170,330100,168300,67200,
170,329100,186100,89600,
170,329600,187700,61900,
170,349800,120700,32600,
170,353300,187200,83800,
170,333100,185600,63500,
170,369100,177500,61700,
170,291800,378800,118500,
170,342800,208500,65000,
170,342500,189500,64800,
170,345400,172800,75900,
170,354800,192300,81300,
170,310600,169900,80400,
170,341900,160300,69900,
170,332600,262600,82200,
170,343000,206500,74900,
170,360200,223300,89200,
170,389000,206400,67700,
170,323100,175500,67600,
170,351700,158900,61300,
170,336500,160500,75700,
170,339200,161800,55900,
170,424900,173300,75300,
170,295000,201500,75400,
170,316100,171700,74300,
170,317400,162800,63400,
170,297300,185900,104900,
170,331800,209300,68800,
170,309200,174100,78400,
170,262800,133000,53100,
170,209000,118000,52600,
170,223800,121000,47800,
180,236100,223600,56100,
180,236900,193400,56400,
180,233600,163200,57000,
180,233800,113700,44600,
180,238100,118900,42600,
180,233800,117700,42700,
180,252000,126400,51800,
180,240900,141300,58700,
180,229100,143600,67000,
180,233700,117800,54500,
180,233300,144000,52400,
180,236200,127400,49300,
180,239200,154400,80100,
180,235800,127900,49200,
180,234800,143400,49700,
180,248700,167800,68900,
180,238400,127400,51700,
180,240700,141900,56700,
180,229100,126500,55500,
180,235700,132500,54100,
180,235900,116000,49100,
180,276800,252400,83600,
180,320100,192800,71100,
180,335000,254400,94600,
180,343200,215300,82800,
180,360500,223100,70700,
180,328700,141300,37700,
180,331800,183700,71900,
180,4515600,293300,144500,
180,673200,312800,149000,
180,621200,373800,183500,
180,679000,340000,172400,
180,560200,259500,137300,
180,613600,405000,137100,
180,600600,305900,151600,
180,596300,271700,138700,
180,498100,204600,94600,
180,405000,102100,28800,
180,407800,242100,105400,
180,436700,184000,101800,
180,416600,190200,102600,
180,425900,223300,112300,
180,427400,142000,77000,
180,490200,203500,136700,
180,607100,299000,167800,
180,510300,197900,118500,
180,531600,318900,240900,
180,427900,211300,101600,
180,399800,175400,124200,
180,402000,93600,20000,
190,567700,186800,98600,
190,458400,193300,92800,
190,633600,311700,151000,
190,697800,298700,140300,
190,707600,482800,279700,
190,689600,318600,159700,
190,691700,336000,176900,
190,614800,211600,63300,
190,399400,200800,62200,
190,401500,207300,58400,
190,316100,124200,39500,
190,247400,133000,47100,
190,239600,129100,40000,
190,246200,189800,48800,
190,247300,124400,44800,
190,249300,155600,66300,
190,246100,123000,43700,
190,246800,214200,64900,
190,243200,93900,26600,
190,250900,138600,47200,
190,305100,201400,59400,
190,400300,151200,19800,
190,429200,248800,63900,
190,410300,223000,61400,
190,519900,277200,82400,
190,422700,225000,61400,
190,423700,204700,58400,
190,393700,145400,18100,
190,257100,262200,124600,
190,252500,132700,43200,
190,247600,117300,40400,
190,248500,127900,39800,
190,263200,149700,45300,
190,247000,128400,47400,
190,337000,130600,47300,
190,252700,128600,50600,
190,263000,126800,42400,
190,247800,134000,41700,
190,251600,116300,38000,
190,253100,152200,45400,
190,249400,120300,40100,
190,248200,154500,56500,
190,254800,147500,45800,
190,252700,149400,47100,
190,247800,141100,43500,
190,253000,159400,53900,
190,256900,130700,40100,
190,249500,84300,11700,
190,244200,120200,36900,
190,245700,114500,44600,
200,269900,134000,48000,
200,267300,161900,54400,
200,272300,133000,40600,
200,276700,146600,47300,
200,266000,150700,56300,
200,327000,279400,96700,
200,472100,188500,36600,
200,471500,228300,62200,
200,508000,190600,46800,
200,310100,407600,22800,
200,301700,179200,58200,
200,356600,310700,77800,
200,406700,318700,105100,
200,402500,354500,111300,
200,362000,257500,82700,
200,276600,202700,69700,
200,285100,150400,57400,
200,299900,132700,45700,
200,278600,139200,48500,
200,282800,164800,63400,
200,2248100,246700,65300,
200,298400,141700,43700,
200,340000,210400,63400,
200,422800,210400,62100,
200,432800,285200,115800,
200,458600,222300,87900,
200,544600,426800,72400,
200,468100,254900,85700,
200,440200,223200,70900,
200,449700,249700,68200,
200,427500,239200,66300,
200,426600,219800,61400,
200,448800,211900,62700,
200,447600,339700,120500,
200,469300,467100,54100,
200,280800,195400,45000,
200,277200,137800,43400,
200,278000,166500,68400,
200,283000,137200,51300,
200,287500,137500,49900,
200,285300,171300,53200,
200,282700,140500,55000,
200,272300,131500,41200,
200,277300,164400,48700,
200,274700,136800,41100,
200,279400,155400,53600,
200,279000,138400,42900,
200,279000,97100,11800,
200,271000,85700,9300,
200,275700,213000,69800,
210,380100,145700,45100,
210,303700,147400,56800,
210,292900,140300,61200,
210,360300,253800,105600,
210,416600,164300,16100,
210,373900,164800,65600,
210,289100,150800,48600,
210,291400,151800,51400,
210,293400,92000,10300,
210,300800,155400,51900,
210,291000,184900,85600,
210,301500,144800,21200,
210,310900,162100,57300,
210,311400,141300,46500,
210,300100,137100,51700,
210,306500,168900,70000,
210,298700,152800,47200,
210,306600,111900,19700,
210,298400,204100,45700,
210,293100,139400,44600,
210,298600,142200,51600,
210,292000,289400,173600,
210,302200,140500,46000,
210,289200,135700,44900,
210,288500,139900,58600,
210,321200,159500,57900,
210,307900,143800,46300,
210,366400,146700,64300,
210,359900,235200,56500,
210,381600,235700,54700,
210,325000,227700,191800,
210,533400,254100,76000,
210,510600,219200,62800,
210,475700,227100,69900,
210,508600,239700,70100,
210,432700,229500,82200,
210,432100,219500,71300,
210,439100,232500,67400,
210,433400,237300,71100,
210,465100,226400,74900,
210,467200,235700,75600,
210,317400,224400,25100,
210,496900,285700,99000,
210,295900,142500,48000,
210,297000,133800,53500,
210,321500,145800,57500,
210,289100,153600,62400,
210,306600,160100,50400,
210,390100,312600,91500,
210,491400,424900,1983000,
220,395100,249100,64500,
220,337200,159900,56700,
220,319600,155000,60300,
220,367900,160300,55900,
220,320900,145500,53600,
220,308100,134500,47200,
220,326300,134400,55200,
220,312600,169100,53000,
220,344200,175500,70200,
220,334400,141300,47000,
220,330100,157700,62800,
220,330200,150400,50300,
220,339800,150600,53000,
220,332900,221500,49800,
220,328400,154800,70300,
220,332200,156500,47600,
220,337500,190100,68800,
220,429600,257500,86900,
220,513700,316300,126500,
220,461400,202900,133100,
220,419000,303000,94300,
220,592500,237200,84300,
220,523100,259900,73400,
220,578500,261400,73200,
220,537300,261300,78700,
220,520100,235200,71000,
220,547700,234000,81400,
220,526500,243000,79600,
220,535600,243000,107900,
220,563600,308000,112900,
220,546800,258400,78500,
220,518900,240200,72400,
220,539200,322700,74500,
220,554800,238800,72100,
220,502400,189000,66100,
220,319700,142600,49300,
220,317400,158000,58400,
220,336000,182800,65900,
220,408800,253800,93300,
220,355100,195300,49400,
220,334000,145900,51300,
220,335100,266200,126600,
220,325800,165300,52200,
220,341900,155700,62400,
220,336300,165900,55500,
220,358100,204700,74100,
220,371500,249300,53500,
220,335200,169800,63600,
220,344400,148100,50800,
220,341900,168500,64800,
230,366400,211700,78700,
230,371000,164600,57900,
230,364200,159700,49000,
230,368800,186800,65800,
230,355400,148600,49500,
230,358800,157300,54200,
230,359500,244200,61200,
230,373900,167100,62700,
230,399700,165000,61600,
230,364200,238100,85700,
230,365900,178900,58000,
230,379500,221100,69100,
230,389100,431200,112300,
230,478600,177000,85700,
230,376100,324700,106500,
230,364400,165300,60900,
230,366900,161000,1882800,
230,562200,213300,80400,
230,365900,156400,54500,
230,355600,159400,49900,
230,342100,117600,23900,
230,394600,163100,64700,
230,345700,165100,53300,
230,351500,154100,57200,
230,367100,162000,63300,
230,343800,158500,68800,
230,355200,158700,55900,
230,396900,201000,57700,
230,361800,167700,62100,
230,357900,193500,56100,
230,352600,261800,102500,
230,656100,351500,121200,
230,578600,240800,86600,
230,602700,325500,79700,
230,625000,343800,108800,
230,640600,438500,176600,
230,613600,291300,79800,
230,616800,282700,98500,
230,620800,267000,92300,
230,622300,285600,100400,
230,618900,272000,86500,
230,607700,258800,76600,
230,573600,302200,94300,
230,598800,205600,33500,
230,596400,340500,141700,
230,691500,287200,100800,
230,651800,302300,85900,
230,606800,274100,86400,
230,610700,256200,91200,
230,610300,251500,71500,
240,565300,264000,77500,
240,613200,381800,161400,
240,404100,173200,73000,
240,488900,184300,71900,
240,405600,270900,62300,
240,381200,192700,80300,
240,391300,191100,74700,
240,377000,158400,58100,
240,372600,151400,58300,
240,368200,159900,62400,
240,409700,222300,92200,
240,376500,171600,56800,
240,371300,197100,103500,
240,429000,194200,72300,
240,383800,172000,59000,
